Training Accuracy,Testing Accuracy
42.04968944099379,98.26212889210717
42.04968944099379,98.26212889210717
42.04968944099379,98.26212889210717
42.04968944099379,98.26212889210717
42.04968944099379,98.26212889210717
42.11180124223603,97.53801593048516
42.11180124223603,97.53801593048516
42.11180124223603,97.53801593048516
42.11180124223603,97.53801593048516
42.11180124223603,97.53801593048516
42.11180124223603,97.53801593048516
43.66459627329193,99.7103548153512
42.11180124223603,97.53801593048516
42.11180124223603,97.53801593048516
42.11180124223603,97.53801593048516
41.77018633540372,96.81390296886315
42.11180124223603,97.53801593048516
42.11180124223603,97.53801593048516
42.11180124223603,97.53801593048516
42.11180124223603,97.53801593048516
42.11180124223603,97.53801593048516
42.11180124223603,97.53801593048516
42.11180124223603,97.53801593048516
42.11180124223603,97.53801593048516
42.11180124223603,97.53801593048516
42.11180124223603,97.53801593048516
42.11180124223603,97.53801593048516
42.11180124223603,97.53801593048516
42.11180124223603,97.75524981897176
42.11180124223603,97.75524981897176
42.11180124223603,97.75524981897176
42.11180124223603,97.75524981897176
42.11180124223603,97.75524981897176
42.11180124223603,97.75524981897176
42.11180124223603,97.75524981897176
42.51552795031056,98.98624185372918
42.11180124223603,97.75524981897176
42.11180124223603,97.75524981897176
42.142857142857146,97.75524981897176
42.142857142857146,97.75524981897176
42.142857142857146,97.75524981897176
42.142857142857146,97.75524981897176
42.142857142857146,97.75524981897176
42.142857142857146,97.75524981897176
42.142857142857146,97.75524981897176
42.142857142857146,97.75524981897176
42.173913043478265,97.82766111513396
42.173913043478265,97.82766111513396
42.173913043478265,97.82766111513396
42.173913043478265,97.82766111513396
42.173913043478265,97.82766111513396
42.173913043478265,97.82766111513396
42.173913043478265,97.82766111513396
42.173913043478265,97.82766111513396
42.173913043478265,97.82766111513396
42.173913043478265,97.82766111513396
42.173913043478265,97.82766111513396
42.173913043478265,97.82766111513396
42.173913043478265,97.82766111513396
42.173913043478265,97.82766111513396
42.173913043478265,97.82766111513396
42.173913043478265,97.97248370745837
42.173913043478265,97.82766111513396
42.173913043478265,97.82766111513396
42.173913043478265,97.82766111513396
42.173913043478265,97.82766111513396
42.173913043478265,97.82766111513396
42.173913043478265,97.82766111513396
42.173913043478265,97.82766111513396
42.173913043478265,97.82766111513396
42.173913043478265,97.82766111513396
42.173913043478265,97.82766111513396
42.173913043478265,97.82766111513396
42.20496894409938,97.82766111513396
42.20496894409938,97.82766111513396
42.20496894409938,97.82766111513396
42.11180124223603,97.61042722664736
42.20496894409938,97.82766111513396
42.20496894409938,97.82766111513396
42.20496894409938,97.82766111513396
42.20496894409938,97.82766111513396
42.20496894409938,97.82766111513396
42.20496894409938,97.82766111513396
42.20496894409938,97.82766111513396
42.20496894409938,97.82766111513396
42.20496894409938,97.82766111513396
42.20496894409938,97.82766111513396
42.20496894409938,97.82766111513396
42.20496894409938,97.82766111513396
42.20496894409938,97.82766111513396
42.20496894409938,97.82766111513396
42.20496894409938,97.90007241129615
42.20496894409938,97.90007241129615
42.20496894409938,97.90007241129615
42.20496894409938,97.90007241129615
42.20496894409938,97.90007241129615
42.20496894409938,97.90007241129615
42.20496894409938,97.90007241129615
65.59006211180125,32.15061549601737
63.63354037267081,23.171614771904416
65.59006211180125,32.15061549601737
65.59006211180125,32.15061549601737
65.59006211180125,32.15061549601737
65.59006211180125,32.15061549601737
65.59006211180125,32.15061549601737
65.59006211180125,32.15061549601737
65.59006211180125,32.15061549601737
65.59006211180125,32.15061549601737
65.74534161490682,32.367849384503984
65.74534161490682,32.367849384503984
65.74534161490682,32.367849384503984
64.3167701863354,27.588703837798693
65.74534161490682,32.367849384503984
43.50931677018634,99.34829833454019
50.465838509316775,67.99420709630702
50.465838509316775,67.99420709630702
50.465838509316775,67.99420709630702
50.465838509316775,67.99420709630702
50.465838509316775,67.99420709630702
50.3416149068323,67.99420709630702
50.465838509316775,67.99420709630702
50.465838509316775,67.99420709630702
50.465838509316775,67.99420709630702
50.465838509316775,67.99420709630702
50.465838509316775,67.99420709630702
50.465838509316775,67.99420709630702
50.527950310559014,67.99420709630702
43.54037267080745,99.13106444605359
43.54037267080745,99.13106444605359
43.54037267080745,99.13106444605359
43.54037267080745,99.13106444605359
43.54037267080745,99.13106444605359
43.54037267080745,99.13106444605359
43.54037267080745,99.13106444605359
43.54037267080745,99.13106444605359
43.54037267080745,99.13106444605359
43.54037267080745,99.13106444605359
43.54037267080745,99.13106444605359
43.54037267080745,99.13106444605359
43.54037267080745,99.13106444605359
43.50931677018634,99.13106444605359
43.50931677018634,99.13106444605359
43.47826086956522,99.13106444605359
43.50931677018634,99.13106444605359
43.16770186335403,97.61042722664736
43.50931677018634,99.13106444605359
43.50931677018634,99.13106444605359
43.50931677018634,99.13106444605359
43.50931677018634,99.13106444605359
43.50931677018634,99.13106444605359
43.50931677018634,99.13106444605359
43.63354037267081,99.7827661115134
43.50931677018634,99.13106444605359
43.69565217391304,99.49312092686459
43.69565217391304,99.49312092686459
43.69565217391304,99.49312092686459
43.69565217391304,99.49312092686459
43.69565217391304,99.49312092686459
43.69565217391304,99.49312092686459
43.69565217391304,99.49312092686459
43.69565217391304,99.49312092686459
43.69565217391304,99.49312092686459
43.69565217391304,99.49312092686459
43.69565217391304,99.49312092686459
43.69565217391304,99.49312092686459
43.69565217391304,99.49312092686459
43.69565217391304,99.49312092686459
43.69565217391304,99.49312092686459
43.69565217391304,99.49312092686459
43.69565217391304,99.49312092686459
43.69565217391304,99.49312092686459
43.66459627329193,99.49312092686459
43.4472049689441,99.49312092686459
43.69565217391304,99.49312092686459
43.69565217391304,99.49312092686459
43.72670807453416,99.56553222302679
43.72670807453416,99.56553222302679
43.66459627329193,99.49312092686459
43.72670807453416,99.56553222302679
43.72670807453416,99.56553222302679
43.72670807453416,99.56553222302679
43.72670807453416,99.56553222302679
43.72670807453416,99.49312092686459
43.72670807453416,99.56553222302679
43.75776397515528,99.56553222302679
43.72670807453416,99.56553222302679
43.72670807453416,99.56553222302679
43.72670807453416,99.56553222302679
43.72670807453416,99.56553222302679
43.72670807453416,99.56553222302679
43.72670807453416,99.56553222302679
43.72670807453416,99.56553222302679
43.72670807453416,99.56553222302679
43.72670807453416,99.56553222302679
43.72670807453416,99.56553222302679
43.72670807453416,99.56553222302679
43.850931677018636,99.56553222302679
43.850931677018636,99.56553222302679
43.850931677018636,99.56553222302679
43.850931677018636,99.56553222302679
43.850931677018636,99.56553222302679
43.850931677018636,99.56553222302679
43.850931677018636,99.56553222302679
43.850931677018636,99.56553222302679
43.850931677018636,99.56553222302679
43.850931677018636,99.56553222302679
43.850931677018636,99.56553222302679
43.850931677018636,99.56553222302679
43.850931677018636,99.56553222302679
43.850931677018636,99.56553222302679
43.850931677018636,99.56553222302679
43.850931677018636,99.56553222302679
43.850931677018636,99.49312092686459
43.850931677018636,99.56553222302679
43.850931677018636,99.56553222302679
43.850931677018636,99.56553222302679
43.81987577639752,99.56553222302679
43.850931677018636,99.56553222302679
43.850931677018636,99.56553222302679
43.850931677018636,99.56553222302679
43.850931677018636,99.56553222302679
43.850931677018636,99.56553222302679
43.850931677018636,99.56553222302679
43.850931677018636,99.56553222302679
43.850931677018636,99.56553222302679
43.850931677018636,99.56553222302679
43.850931677018636,99.56553222302679
43.850931677018636,99.56553222302679
43.850931677018636,99.56553222302679
43.850931677018636,99.56553222302679
43.850931677018636,99.56553222302679
43.850931677018636,99.56553222302679
43.850931677018636,99.56553222302679
43.850931677018636,99.637943519189
43.850931677018636,99.637943519189
43.850931677018636,99.637943519189
43.850931677018636,99.637943519189
43.850931677018636,99.637943519189
43.850931677018636,99.637943519189
43.850931677018636,99.637943519189
43.850931677018636,99.637943519189
43.850931677018636,99.637943519189
43.850931677018636,99.637943519189
43.850931677018636,99.637943519189
43.850931677018636,99.637943519189
43.850931677018636,99.637943519189
43.850931677018636,99.637943519189
43.850931677018636,99.637943519189
43.850931677018636,99.637943519189
43.850931677018636,99.637943519189
43.850931677018636,99.637943519189
43.850931677018636,99.637943519189
43.850931677018636,99.637943519189
43.850931677018636,99.637943519189
43.850931677018636,99.637943519189
43.850931677018636,99.637943519189
43.850931677018636,99.637943519189
43.850931677018636,99.637943519189
43.850931677018636,99.637943519189
43.850931677018636,99.637943519189
43.850931677018636,99.637943519189
43.850931677018636,99.637943519189
43.850931677018636,99.637943519189
43.850931677018636,99.637943519189
43.72670807453416,99.7103548153512
43.72670807453416,99.7103548153512
43.72670807453416,99.7103548153512
67.98136645962732,50.253439536567704
43.72670807453416,99.7103548153512
43.72670807453416,99.7103548153512
43.72670807453416,99.7103548153512
53.57142857142857,70.02172338884866
43.72670807453416,99.7103548153512
43.72670807453416,99.7103548153512
43.69565217391304,99.34829833454019
43.72670807453416,99.7103548153512
43.72670807453416,99.7103548153512
43.72670807453416,99.7103548153512
43.72670807453416,99.7103548153512
43.72670807453416,99.7103548153512
43.72670807453416,99.7103548153512
43.72670807453416,99.7103548153512
43.72670807453416,99.7103548153512
43.72670807453416,99.7103548153512
43.72670807453416,99.7103548153512
43.72670807453416,99.7103548153512
43.72670807453416,99.7103548153512
43.72670807453416,99.7103548153512
43.72670807453416,99.7103548153512
43.72670807453416,99.7103548153512
43.72670807453416,99.7103548153512
43.72670807453416,99.7103548153512
43.72670807453416,99.7103548153512
43.72670807453416,99.7103548153512
43.63354037267081,99.7827661115134
43.63354037267081,99.7827661115134
43.63354037267081,99.7827661115134
43.63354037267081,99.7827661115134
43.63354037267081,99.7827661115134
43.63354037267081,99.7827661115134
43.63354037267081,99.7827661115134
43.63354037267081,99.7827661115134
43.63354037267081,99.7827661115134
43.63354037267081,99.7827661115134
43.63354037267081,99.7827661115134
43.63354037267081,99.7827661115134
43.63354037267081,99.7827661115134
43.63354037267081,99.7827661115134
43.63354037267081,99.7827661115134
43.63354037267081,99.7827661115134
43.63354037267081,99.7827661115134
43.63354037267081,99.7827661115134
43.63354037267081,99.7827661115134
43.63354037267081,99.7827661115134
43.63354037267081,99.7827661115134
43.63354037267081,99.7827661115134
43.63354037267081,99.7827661115134
43.63354037267081,99.7827661115134
43.63354037267081,99.7827661115134
43.63354037267081,99.7827661115134
43.63354037267081,99.7827661115134
43.63354037267081,99.7827661115134
43.63354037267081,99.7827661115134
43.63354037267081,99.7827661115134
43.63354037267081,99.7827661115134
43.63354037267081,99.7827661115134
43.63354037267081,99.7827661115134
43.63354037267081,99.7827661115134
43.63354037267081,99.7827661115134
43.63354037267081,99.7827661115134
43.63354037267081,99.7827661115134
54.037267080745345,75.23533671252716
54.037267080745345,75.23533671252716
54.037267080745345,75.23533671252716
54.130434782608695,75.16292541636496
54.130434782608695,75.16292541636496
54.130434782608695,75.16292541636496
54.130434782608695,75.16292541636496
54.130434782608695,75.16292541636496
54.130434782608695,75.16292541636496
54.130434782608695,75.16292541636496
54.130434782608695,75.16292541636496
54.037267080745345,75.01810282404055
54.130434782608695,75.16292541636496
54.130434782608695,75.16292541636496
54.130434782608695,75.16292541636496
54.130434782608695,75.16292541636496
54.130434782608695,75.16292541636496
54.130434782608695,75.16292541636496
52.91925465838509,71.03548153511949
54.130434782608695,75.16292541636496
54.130434782608695,75.16292541636496
54.223602484472046,75.52498189717596
54.223602484472046,75.52498189717596
54.223602484472046,75.52498189717596
54.223602484472046,75.52498189717596
54.223602484472046,75.52498189717596
54.223602484472046,75.52498189717596
54.223602484472046,75.52498189717596
54.223602484472046,75.52498189717596
54.223602484472046,75.52498189717596
54.192546583850934,75.59739319333816
54.254658385093165,75.52498189717596
54.254658385093165,75.52498189717596
54.254658385093165,75.52498189717596
54.254658385093165,75.52498189717596
54.37888198757764,75.81462708182475
54.37888198757764,75.81462708182475
54.44099378881988,75.81462708182475
54.44099378881988,75.81462708182475
54.44099378881988,75.81462708182475
54.44099378881988,75.81462708182475
54.44099378881988,75.81462708182475
54.44099378881988,75.81462708182475
54.44099378881988,75.81462708182475
54.44099378881988,75.81462708182475
54.44099378881988,75.81462708182475
54.44099378881988,75.81462708182475
54.44099378881988,75.81462708182475
54.44099378881988,75.81462708182475
54.44099378881988,75.81462708182475
54.44099378881988,75.81462708182475
54.44099378881988,75.81462708182475
54.347826086956516,75.81462708182475
54.47204968944099,75.81462708182475
54.47204968944099,75.81462708182475
54.47204968944099,75.81462708182475
54.47204968944099,75.81462708182475
54.47204968944099,75.81462708182475
54.47204968944099,75.81462708182475
54.47204968944099,75.81462708182475
54.47204968944099,75.81462708182475
54.47204968944099,75.81462708182475
54.130434782608695,76.75597393193338
54.130434782608695,76.75597393193338
54.130434782608695,76.75597393193338
54.130434782608695,76.75597393193338
54.06832298136646,76.61115133960898
54.130434782608695,76.75597393193338
54.130434782608695,76.75597393193338
54.130434782608695,76.75597393193338
54.130434782608695,76.75597393193338
54.130434782608695,76.75597393193338
54.130434782608695,76.75597393193338
54.00621118012422,76.75597393193338
54.130434782608695,76.75597393193338
54.130434782608695,76.75597393193338
54.130434782608695,76.75597393193338
54.130434782608695,76.75597393193338
54.254658385093165,76.68356263577118
54.254658385093165,76.68356263577118
54.254658385093165,76.68356263577118
54.316770186335404,76.68356263577118
54.316770186335404,76.68356263577118
54.316770186335404,76.68356263577118
54.409937888198755,76.61115133960898
54.347826086956516,77.04561911658219
70.03105590062113,57.711803041274436
54.347826086956516,77.04561911658219
54.44099378881988,77.4076755973932
54.44099378881988,77.4076755973932
54.47204968944099,77.4800868935554
53.19875776397516,78.49384503982621
54.47204968944099,77.4800868935554
54.47204968944099,77.4800868935554
54.47204968944099,77.4800868935554
54.47204968944099,77.4800868935554
54.47204968944099,77.4800868935554
54.47204968944099,77.4800868935554
54.47204968944099,77.4800868935554
43.66459627329193,99.7827661115134
54.47204968944099,77.4800868935554
43.69565217391304,99.7827661115134
54.47204968944099,77.4800868935554
54.47204968944099,77.4800868935554
54.47204968944099,77.5524981897176
54.47204968944099,77.5524981897176
54.47204968944099,77.5524981897176
54.47204968944099,77.5524981897176
54.47204968944099,77.5524981897176
54.47204968944099,77.5524981897176
54.47204968944099,77.5524981897176
54.47204968944099,77.5524981897176
54.47204968944099,77.5524981897176
54.47204968944099,77.5524981897176
54.47204968944099,77.5524981897176
54.47204968944099,77.5524981897176
54.53416149068323,77.6249094858798
54.8447204968944,77.5524981897176
54.8447204968944,77.5524981897176
54.8447204968944,77.5524981897176
54.8447204968944,77.5524981897176
54.93788819875777,77.8421433743664
54.93788819875777,77.8421433743664
54.87577639751553,77.8421433743664
54.93788819875777,77.8421433743664
54.93788819875777,77.8421433743664
54.93788819875777,77.8421433743664
54.93788819875777,77.8421433743664
54.93788819875777,77.8421433743664
54.93788819875777,77.8421433743664
54.93788819875777,77.8421433743664
54.93788819875777,77.8421433743664
54.93788819875777,77.8421433743664
54.93788819875777,77.8421433743664
54.59627329192547,77.8421433743664
54.93788819875777,77.8421433743664
54.93788819875777,77.8421433743664
54.93788819875777,77.8421433743664
54.93788819875777,77.8421433743664
54.93788819875777,77.8421433743664
54.78260869565217,77.6249094858798
54.93788819875777,77.8421433743664
54.93788819875777,77.8421433743664
54.93788819875777,77.8421433743664
54.93788819875777,77.8421433743664
54.93788819875777,77.8421433743664
54.93788819875777,77.8421433743664
54.93788819875777,77.8421433743664
54.93788819875777,77.8421433743664
54.93788819875777,77.8421433743664
54.93788819875777,77.8421433743664
54.93788819875777,77.8421433743664
54.93788819875777,77.8421433743664
54.93788819875777,77.8421433743664
54.93788819875777,77.8421433743664
54.87577639751553,77.7697320782042
54.90683229813664,78.059377262853
52.60869565217391,83.2005792903693
54.87577639751553,77.9145546705286
54.90683229813664,78.059377262853
54.90683229813664,78.059377262853
54.90683229813664,78.059377262853
54.90683229813664,78.059377262853
54.90683229813664,78.059377262853
54.87577639751553,78.059377262853
54.96894409937888,78.059377262853
54.96894409937888,78.059377262853
54.96894409937888,78.059377262853
54.96894409937888,78.059377262853
54.96894409937888,78.059377262853
54.96894409937888,78.059377262853
54.96894409937888,78.059377262853
54.96894409937888,78.059377262853
54.96894409937888,78.059377262853
54.96894409937888,78.059377262853
71.45962732919254,62.92541636495294
54.96894409937888,78.059377262853
54.96894409937888,78.059377262853
55.00000000000001,78.059377262853
55.00000000000001,78.059377262853
55.00000000000001,78.059377262853
55.00000000000001,78.059377262853
55.00000000000001,78.059377262853
54.96894409937888,77.9145546705286
55.00000000000001,78.059377262853
55.00000000000001,78.059377262853
55.00000000000001,78.059377262853
55.00000000000001,78.059377262853
55.00000000000001,78.059377262853
55.00000000000001,78.059377262853
55.00000000000001,78.059377262853
55.00000000000001,78.059377262853
55.00000000000001,78.059377262853
55.00000000000001,78.059377262853
55.00000000000001,78.059377262853
55.00000000000001,78.059377262853
55.00000000000001,78.059377262853
55.00000000000001,78.059377262853
54.93788819875777,77.8421433743664
55.00000000000001,78.059377262853
55.00000000000001,78.059377262853
55.00000000000001,78.059377262853
55.00000000000001,78.059377262853
55.00000000000001,78.059377262853
55.00000000000001,78.059377262853
55.00000000000001,78.059377262853
55.00000000000001,78.059377262853
55.00000000000001,77.9869659666908
54.87577639751553,77.697320782042
55.00000000000001,78.059377262853
55.00000000000001,78.059377262853
55.00000000000001,78.059377262853
55.00000000000001,78.059377262853
55.00000000000001,78.059377262853
55.00000000000001,78.059377262853
54.93788819875777,78.059377262853
55.00000000000001,78.059377262853
55.00000000000001,78.059377262853
55.00000000000001,78.059377262853
55.00000000000001,78.059377262853
55.00000000000001,78.059377262853
55.00000000000001,78.1317885590152
55.00000000000001,78.1317885590152
55.00000000000001,78.1317885590152
55.06211180124223,77.697320782042
55.00000000000001,78.1317885590152
55.00000000000001,78.1317885590152
55.00000000000001,78.1317885590152
54.409937888198755,78.27661115133961
55.00000000000001,78.1317885590152
55.00000000000001,78.1317885590152
55.00000000000001,78.1317885590152
55.00000000000001,78.1317885590152
55.06211180124223,78.059377262853
55.06211180124223,78.059377262853
55.06211180124223,78.1317885590152
55.06211180124223,78.1317885590152
55.06211180124223,78.1317885590152
55.06211180124223,78.1317885590152
55.06211180124223,78.1317885590152
55.06211180124223,78.1317885590152
59.378881987577635,74.94569152787834
59.378881987577635,74.94569152787834
59.378881987577635,74.94569152787834
59.378881987577635,74.94569152787834
59.378881987577635,74.94569152787834
59.378881987577635,74.94569152787834
59.440993788819874,74.58363504706735
59.378881987577635,74.94569152787834
59.378881987577635,74.94569152787834
59.378881987577635,74.94569152787834
59.378881987577635,74.94569152787834
59.378881987577635,74.94569152787834
59.59627329192546,74.72845763939175
59.378881987577635,74.94569152787834
59.378881987577635,74.94569152787834
59.378881987577635,75.01810282404055
59.378881987577635,75.01810282404055
59.378881987577635,75.01810282404055
59.378881987577635,75.01810282404055
59.378881987577635,75.01810282404055
59.378881987577635,75.01810282404055
59.34782608695652,75.01810282404055
59.40993788819876,75.01810282404055
59.40993788819876,75.01810282404055
59.34782608695652,75.01810282404055
59.440993788819874,74.72845763939175
59.40993788819876,75.01810282404055
59.440993788819874,74.72845763939175
58.75776397515528,75.30774800868936
58.75776397515528,75.30774800868936
58.72670807453416,75.23533671252716
58.75776397515528,75.30774800868936
58.75776397515528,75.30774800868936
58.75776397515528,75.30774800868936
58.75776397515528,75.30774800868936
58.75776397515528,75.30774800868936
57.79503105590062,75.45257060101376
58.75776397515528,75.30774800868936
58.913043478260875,75.66980448950036
58.913043478260875,75.66980448950036
58.913043478260875,75.66980448950036
58.913043478260875,75.66980448950036
58.913043478260875,75.66980448950036
58.72670807453416,75.66980448950036
58.97515527950311,75.66980448950036
58.97515527950311,75.66980448950036
58.97515527950311,75.66980448950036
58.97515527950311,75.66980448950036
58.97515527950311,75.66980448950036
58.97515527950311,75.66980448950036
59.03726708074534,75.66980448950036
59.068322981366464,75.66980448950036
59.068322981366464,75.66980448950036
59.068322981366464,75.66980448950036
59.068322981366464,75.66980448950036
59.068322981366464,75.66980448950036
59.068322981366464,75.66980448950036
59.068322981366464,75.66980448950036
59.068322981366464,75.66980448950036
59.068322981366464,75.66980448950036
59.068322981366464,75.66980448950036
59.068322981366464,75.66980448950036
59.03726708074534,75.66980448950036
59.068322981366464,75.66980448950036
59.068322981366464,75.66980448950036
59.068322981366464,75.66980448950036
59.068322981366464,75.66980448950036
59.068322981366464,75.66980448950036
59.068322981366464,75.66980448950036
43.72670807453416,99.8551774076756
59.068322981366464,75.66980448950036
59.068322981366464,75.66980448950036
59.068322981366464,75.66980448950036
59.068322981366464,75.66980448950036
59.099378881987576,75.66980448950036
59.099378881987576,75.66980448950036
59.099378881987576,75.66980448950036
59.099378881987576,75.66980448950036
59.099378881987576,75.66980448950036
64.40993788819875,50.76031860970311
59.099378881987576,75.66980448950036
59.099378881987576,75.66980448950036
59.099378881987576,75.66980448950036
59.099378881987576,75.66980448950036
59.099378881987576,75.66980448950036
59.223602484472046,75.52498189717596
59.223602484472046,75.52498189717596
59.223602484472046,75.52498189717596
59.68944099378882,75.30774800868936
59.223602484472046,75.52498189717596
59.223602484472046,75.45257060101376
59.223602484472046,75.52498189717596
59.130434782608695,75.59739319333816
59.130434782608695,75.59739319333816
59.068322981366464,75.59739319333816
59.130434782608695,75.59739319333816
59.130434782608695,75.59739319333816
59.130434782608695,75.59739319333816
59.130434782608695,75.59739319333816
59.130434782608695,75.59739319333816
59.130434782608695,75.59739319333816
59.099378881987576,75.59739319333816
59.130434782608695,75.59739319333816
59.130434782608695,75.59739319333816
59.130434782608695,75.59739319333816
59.130434782608695,75.59739319333816
59.03726708074534,75.59739319333816
59.130434782608695,75.59739319333816
59.130434782608695,75.59739319333816
59.130434782608695,75.59739319333816
59.130434782608695,75.59739319333816
59.130434782608695,75.59739319333816
59.285714285714285,76.10427226647357
59.285714285714285,76.10427226647357
59.285714285714285,76.10427226647357
59.34782608695652,76.17668356263577
59.34782608695652,76.17668356263577
59.3167701863354,76.17668356263577
59.34782608695652,76.17668356263577
59.34782608695652,76.17668356263577
59.34782608695652,76.17668356263577
59.34782608695652,76.17668356263577
59.34782608695652,76.17668356263577
59.3167701863354,76.17668356263577
59.34782608695652,76.17668356263577
59.285714285714285,76.32150615496018
59.192546583850934,76.10427226647357
59.34782608695652,76.17668356263577
