Training Accuracy,Testing Accuracy
481.116,43.07453416149068,93.670,99.27588703837799
485.282,41.67701863354038,100.871,91.38305575669804
418.754,52.826086956521735,270.515,25.995655322230267
395.792,57.51552795031056,232.728,2.8240405503258508
646.169,43.69565217391304,29.888,99.7827661115134
528.247,37.391304347826086,113.750,80.44895003620564
419.773,43.72670807453416,131.140,98.04489500362057
419.778,43.72670807453416,131.132,98.04489500362057
485.735,42.577639751552795,85.021,98.69659666908038
392.986,56.739130434782616,165.630,55.6118754525706
427.726,42.98136645962733,144.875,85.01086169442434
439.673,43.1055900621118,126.455,97.17595944967415
519.773,42.51552795031056,67.000,96.95872556118755
512.122,43.07453416149068,76.599,94.6415640839971
465.453,40.993788819875775,106.544,89.86241853729182
426.346,43.975155279503106,116.321,98.11730629978277
420.107,51.58385093167702,303.354,6.66183924692252
395.101,61.024844720496894,169.645,21.216509775524983
502.206,43.60248447204969,66.874,99.56553222302679
447.048,42.701863354037265,113.881,97.68283852280956
415.202,42.173913043478265,140.678,98.04489500362057
418.513,53.01242236024844,207.981,12.816799420709632
389.813,59.03726708074534,263.990,11.585807385952208
423.607,41.33540372670807,162.710,89.79000724112962
655.752,43.66459627329193,21.827,99.9275887038378
408.113,43.975155279503106,130.850,98.47936278059377
404.989,42.91925465838509,160.323,93.55539464156408
495.463,42.2360248447205,73.370,99.34829833454019
477.799,42.732919254658384,81.060,99.7103548153512
502.968,42.88819875776397,79.810,98.84141926140478
489.229,43.69565217391304,65.702,99.56553222302679
423.297,44.03726708074534,106.529,98.33454018826937
467.275,43.32298136645963,98.695,99.05865314989138
408.900,44.93788819875776,143.782,92.32440260680667
418.119,45.621118012422365,108.672,94.35191889934829
396.170,61.08695652173913,164.963,19.188993482983346
380.934,62.08074534161491,170.332,58.65314989138306
431.911,43.60248447204969,132.910,99.7827661115134
525.239,43.66459627329193,63.093,99.7103548153512
561.790,43.66459627329193,44.092,99.7103548153512
378.223,59.68944099378882,171.074,54.23606082548878
541.460,43.54037267080745,59.866,99.27588703837799
401.720,53.91304347826087,153.697,68.06661839246922
394.178,54.8447204968944,235.910,16.509775524981897
561.787,43.66459627329193,44.010,99.7103548153512
393.668,57.73291925465839,190.271,14.047791455467054
541.695,43.54037267080745,59.911,99.27588703837799
392.833,58.81987577639751,258.155,10.57204923968139
426.214,52.01863354037267,115.286,86.82114409847937
418.392,53.07453416149068,177.733,48.87762490948588
440.973,42.82608695652174,102.769,98.69659666908038
395.416,58.57142857142858,211.812,15.278783490224477
442.827,46.242236024844715,106.056,94.1346850108617
593.961,42.36024844720497,50.336,98.55177407675598
400.663,42.857142857142854,151.494,98.62418537291818
489.978,47.88819875776398,78.267,93.12092686459088
582.453,43.04347826086957,49.526,99.05865314989138
468.004,42.08074534161491,84.131,99.27588703837799
589.529,43.75776397515528,35.318,99.8551774076756
477.676,42.857142857142854,98.934,98.11730629978277
403.156,50.96273291925466,188.323,26.28530050687907
396.515,52.08074534161491,156.838,81.31788559015206
402.588,48.88198757763975,195.384,60.89790007241129
431.538,43.69565217391304,108.111,99.7827661115134
524.382,43.29192546583851,56.400,98.47936278059377
381.634,58.26086956521739,232.974,10.499637943519188
431.423,43.72670807453416,108.153,99.7827661115134
399.215,52.298136645962735,162.139,67.63215061549602
505.078,42.98136645962733,77.085,98.47936278059377
403.849,51.5527950310559,143.882,75.45257060101376
448.813,45.37267080745341,99.523,97.90007241129615
557.117,43.75776397515528,36.991,99.49312092686459
392.839,55.496894409937894,180.871,40.47791455467053
524.758,43.63354037267081,55.137,99.9275887038378
398.380,57.20496894409938,215.051,8.689355539464156
499.088,42.51552795031056,65.792,99.05865314989138
448.897,45.3416149068323,99.569,97.90007241129615
436.464,46.67701863354037,108.004,94.42433019551049
495.095,42.32919254658385,79.731,97.90007241129615
405.186,41.70807453416149,163.406,91.88993482983345
448.901,45.37267080745341,99.483,97.90007241129615
395.125,60.962732919254655,183.322,14.98913830557567
453.534,51.211180124223596,92.221,89.71759594496741
426.792,44.534161490683225,109.120,99.20347574221579
659.029,43.60248447204969,25.239,99.56553222302679
391.921,63.2919254658385,159.468,24.98189717595945
564.166,42.32919254658385,53.573,97.97248370745837
405.119,41.73913043478261,163.444,91.88993482983345
483.116,42.608695652173914,80.354,98.98624185372918
498.389,44.130434782608695,65.380,98.98624185372918
411.215,39.84472049689441,180.583,37.72628530050688
600.544,43.81987577639752,33.657,98.47936278059377
416.553,42.608695652173914,130.753,99.56553222302679
493.195,43.75776397515528,76.268,99.7827661115134
411.219,57.298136645962735,122.416,81.02824040550325
615.398,43.72670807453416,30.929,99.8551774076756
407.514,58.38509316770186,124.298,79.72483707458363
411.310,57.298136645962735,122.528,81.02824040550325
520.971,43.47826086956522,73.837,97.24837074583635
457.854,43.57142857142857,82.373,99.8551774076756
388.279,59.50310559006211,173.277,50.68790731354091
415.635,43.66459627329193,125.940,99.9275887038378
425.009,45.900621118012424,96.517,96.45184648805214
390.668,62.36024844720497,149.589,59.88414192614048
449.011,42.484472049689444,96.132,99.7103548153512
387.299,59.72049689440993,199.692,8.472121650977552
394.936,58.32298136645962,181.785,11.368573497465604
498.294,43.57142857142857,62.913,99.56553222302679
402.291,57.73291925465839,292.301,6.2997827661115124
456.105,43.01242236024845,101.410,97.53801593048516
383.414,59.56521739130435,189.097,41.057204923968136
490.031,47.82608695652174,72.127,94.85879797248371
403.711,51.52173913043478,157.149,56.77045619116582
384.500,59.84472049689441,169.047,49.45691527878349
381.539,61.8944099378882,164.189,53.43953656770456
396.871,60.24844720496895,173.168,17.81317885590152
394.131,42.04968944099379,164.536,56.69804489500362
402.070,58.41614906832299,169.663,51.62925416364953
424.397,46.024844720496894,95.289,96.74149167270095
434.038,42.2360248447205,125.078,99.8551774076756
488.103,40.59006211180124,92.658,96.30702389572772
424.546,45.993788819875775,95.363,96.74149167270095
377.842,62.29813664596273,182.136,42.14337436640116
433.985,40.03105590062111,128.304,95.80014482259233
389.313,62.88819875776398,148.418,55.6842867487328
439.608,60.18633540372671,87.945,82.5488776249095
392.748,62.795031055900616,169.401,21.72338884866039
417.984,42.11180124223603,131.070,99.27588703837799
537.287,43.7888198757764,54.876,99.9275887038378
506.992,45.590062111801245,61.415,99.05865314989138
418.025,42.08074534161491,131.112,99.27588703837799
418.026,42.08074534161491,131.112,99.27588703837799
464.313,43.57142857142857,88.643,99.637943519189
418.405,54.8447204968944,125.136,74.36640115858074
421.945,43.54037267080745,115.464,98.76900796524257
402.860,49.78260869565217,129.800,81.31788559015206
600.682,44.099378881987576,36.899,99.7103548153512
430.546,44.03726708074534,114.360,99.7827661115134
410.634,41.45962732919254,126.515,98.33454018826937
411.434,63.41614906832298,123.396,67.84938450398262
497.303,42.577639751552795,68.615,99.7103548153512
388.229,60.55900621118012,295.920,14.844315713251266
449.837,46.33540372670807,120.225,78.63866763215061
396.187,57.0807453416149,167.794,64.80811006517017
385.797,61.30434782608696,144.871,56.77045619116582
395.799,59.223602484472046,160.254,49.31209268645909
381.057,59.223602484472046,172.274,50.76031860970311
444.796,44.285714285714285,104.538,95.51049963794352
410.142,52.453416149068325,140.573,84.72121650977552
385.546,59.56521739130435,249.724,20.70963070238957
471.922,54.09937888198758,69.248,88.7762490948588
439.432,43.60248447204969,95.750,99.34829833454019
433.747,43.66459627329193,99.456,99.49312092686459
436.408,43.913043478260875,110.743,92.39681390296887
433.050,43.72670807453416,95.750,99.8551774076756
379.954,64.13043478260869,148.342,58.942795076031864
382.120,63.41614906832298,153.529,52.643012309920344
439.245,43.66459627329193,87.137,99.7103548153512
407.553,55.559006211180126,116.800,80.44895003620564
368.487,65.03105590062111,150.314,59.30485155684286
370.108,53.07453416149068,175.523,63.35988414192614
453.718,43.54037267080745,76.004,99.7103548153512
389.982,59.192546583850934,208.710,11.513396089790007
404.955,63.01242236024844,134.226,64.15640839971036
459.984,43.69565217391304,93.215,100.0
536.946,43.975155279503106,42.461,99.7827661115134
390.391,63.35403726708074,172.271,23.316437364228822
473.412,43.75776397515528,67.716,99.9275887038378
391.413,55.434782608695656,147.260,72.99058653149892
424.863,58.41614906832299,92.767,90.58653149891384
442.326,55.93167701863354,100.035,81.39029688631426
386.217,60.52795031055901,160.854,55.32223026792179
434.729,43.57142857142857,99.027,99.9275887038378
437.824,42.36024844720497,125.889,93.33816075307749
450.632,47.95031055900621,81.480,95.1484431571325
439.870,44.130434782608695,105.279,88.19695872556119
419.027,58.38509316770186,98.146,86.45908761766835
382.990,61.42857142857143,225.311,21.868211440984794
472.914,47.36024844720497,75.971,97.82766111513396
367.851,63.60248447204969,180.942,52.86024619840695
393.355,57.453416149068325,119.658,81.53511947863866
379.879,64.40993788819875,165.167,52.932657494569156
501.801,46.64596273291926,68.915,94.2070963070239
397.525,50.27950310559006,180.808,46.34322954380883
398.939,55.590062111801245,119.193,81.46270818247646
412.213,43.975155279503106,121.525,93.19333816075309
362.808,64.37888198757764,175.076,54.81535119478639
403.373,54.59627329192547,111.663,83.41781317885591
385.451,63.85093167701863,142.879,61.2599565532223
403.534,47.95031055900621,103.146,95.65532223026793
475.311,45.49689440993789,64.860,98.04489500362057
422.154,42.54658385093168,86.706,99.7103548153512
388.580,64.13043478260869,138.391,58.87038377986966
473.204,49.03726708074534,73.963,93.26574945691529
454.377,48.35403726708075,84.599,93.55539464156408
392.175,61.77018633540373,144.734,58.87038377986966
383.486,62.795031055900616,112.694,79.79724837074583
376.289,61.118012422360245,155.653,61.91165821868212
477.618,42.63975155279503,54.087,99.637943519189
378.342,58.69565217391305,203.797,43.37436640115858
352.811,61.83229813664596,196.375,54.81535119478639
427.613,56.180124223602476,85.128,85.59015206372193
387.874,63.35403726708074,129.647,66.11151339608979
381.786,63.881987577639755,137.117,63.72194062273715
397.325,61.58385093167702,119.410,71.9768283852281
373.555,61.7080745341615,256.399,24.475018102824038
433.194,47.08074534161491,82.405,94.0622737146995
479.459,43.66459627329193,65.624,99.637943519189
514.093,43.69565217391304,47.913,99.7827661115134
381.348,60.09316770186336,267.499,11.585807385952208
375.119,64.22360248447205,150.029,58.79797248370746
383.111,65.03105590062111,130.717,69.65966690803765
381.533,65.31055900621118,127.209,67.27009413468501
477.020,51.61490683229813,70.230,89.1383055756698
364.148,62.422360248447205,190.876,53.51194786386676
584.386,43.1055900621118,30.733,99.637943519189
374.170,60.03105590062112,264.779,18.53729181752353
389.048,65.31055900621118,118.741,73.20782041998551
394.483,57.329192546583855,114.771,84.28674873280232
511.136,43.881987577639755,52.880,98.91383055756698
363.106,62.422360248447205,179.723,53.80159304851557
453.111,48.975155279503106,79.070,92.68645908761766
378.028,65.59006211180125,137.891,65.02534395365677
379.575,62.515527950310556,131.392,70.02172338884866
366.584,60.993788819875775,195.099,47.06734250543085
429.010,55.65217391304348,85.373,88.26937002172339
446.305,44.75155279503106,86.043,99.20347574221579
372.978,61.98757763975156,161.772,55.756698044895
379.542,62.60869565217392,130.996,70.23895727733527
389.120,67.2360248447205,122.332,70.89065894279507
406.416,56.95652173913044,104.656,84.50398262128893
401.150,61.7080745341615,126.727,66.4011585807386
371.225,63.26086956521739,128.117,73.71469949312093
407.109,48.13664596273292,118.157,86.02461984069515
408.053,57.826086956521735,123.697,79.00072411296162
371.107,63.35403726708074,128.013,73.78711078928313
461.214,55.714285714285715,70.300,90.22447501810282
418.504,51.3664596273292,86.531,92.32440260680667
458.510,46.242236024844715,72.639,97.61042722664736
364.439,59.53416149068323,186.847,52.35336712527155
435.913,51.925465838509325,84.791,91.38305575669804
403.916,45.21739130434783,103.185,96.95872556118755
466.652,45.06211180124224,79.481,99.13106444605359
369.034,63.63354037267081,133.344,73.78711078928313
484.706,43.72670807453416,65.684,99.637943519189
429.246,47.17391304347826,105.401,92.10716871832005
504.344,46.36645962732919,79.425,93.04851556842868
512.024,45.683229813664596,62.696,96.95872556118755
513.571,49.03726708074534,47.946,95.43808834178131
483.366,46.024844720496894,60.393,97.82766111513396
387.653,56.49068322981366,131.315,77.26285300506879
377.187,64.03726708074534,124.653,73.64228819695873
372.228,62.36024844720497,158.607,60.68066618392469
369.911,66.05590062111801,149.992,64.22881969587255
401.171,55.83850931677019,116.440,83.2729905865315
402.878,55.15527950310559,119.607,83.2729905865315
474.635,45.807453416149066,69.889,97.97248370745837
416.269,43.47826086956522,101.029,99.13106444605359
369.908,66.11801242236025,150.786,63.215061549601735
406.920,51.39751552795031,109.799,89.50036205648081
350.411,63.944099378881994,186.047,48.29833454018827
385.855,59.75155279503106,126.434,79.14554670528602
530.267,42.54658385093168,50.083,99.49312092686459
406.713,45.31055900621118,97.325,95.43808834178131
428.386,45.745341614906835,82.865,97.61042722664736
377.883,63.726708074534166,163.085,52.42577842143375
365.229,57.95031055900621,129.533,77.04561911658219
431.215,46.11801242236025,94.116,97.10354815351194
374.250,63.447204968944106,152.641,60.46343229543809
402.923,57.453416149068325,108.468,82.5488776249095
478.917,53.81987577639752,71.101,87.47284576393918
400.087,49.47204968944099,121.045,90.07965242577842
479.002,47.51552795031056,73.401,95.2208544532947
361.172,64.44099378881988,145.622,67.19768283852281
372.404,64.34782608695652,138.504,61.2599565532223
391.678,64.3167701863354,126.864,66.11151339608979
358.663,61.36645962732919,198.709,47.356987690079656
415.152,47.04968944099379,101.279,92.75887038377986
399.055,64.472049689441,119.656,80.88341781317887
403.771,58.75776397515528,107.189,85.37291817523534
368.244,62.950310559006205,146.788,60.825488776249095
419.727,46.83229813664596,95.426,93.19333816075309
410.364,45.590062111801245,105.788,96.52425778421434
399.003,63.38509316770187,119.649,80.88341781317887
364.550,63.57142857142857,158.897,56.84286748732802
351.607,63.22981366459627,172.163,52.78783490224475
556.173,43.66459627329193,43.253,100.0
391.578,62.29813664596273,110.755,79.07313540912382
420.870,48.19875776397515,83.280,92.54163649529326
420.863,48.19875776397515,83.280,92.54163649529326
381.717,63.54037267080746,114.320,76.97320782041999
377.213,62.70186335403727,113.368,77.4800868935554
381.746,66.14906832298136,122.197,71.10789283128169
400.602,44.87577639751553,112.371,96.16220130340332
406.987,62.2360248447205,97.513,82.6937002172339
426.968,44.72049689440994,84.674,97.75524981897176
502.434,45.0,51.854,99.7827661115134
365.024,64.72049689440993,173.842,52.06372194062274
